root_id,processed_labels
720575940645751406,['Tm7; Transmedullary neuron 7; FBbt_00003795']
720575940645807726,['Lamina monopolar 3; L3']
720575940645813636,['AVLP_pr22']
720575940645821316,['Lobula Columnar neuron 4; LC4; Lcn4; FBbt_00003874']
720575940645823876,['protocerebral interneuron Delta7; PB interneuron Delta7; Delta7; Δ7; FBbt_00049807']
720575940645932596,['Transmedullary 5c; Tm5c']
720575940645938286,['Pm4; Proximal medullary amacrine neuron 4; FBbt_00111282']
720575940645946756,['MeTu4a']
720575940645948526,['ocellar retinula cell']
720575940645972276,['DM6']
720575940645984366,['Retinula axon; R1-6']
720575940646011246,['Transmedullary Y 5a; TmY5a']
720575940646026116,['Centrifugal 3; C3']
720575940646051716,['Transmedullary 5c; Tm5c']
720575940646086196,['DM6']
720575940646093166,['Lamina monopolar 3; L3']
720575940646093876,"['Transmedullary Y neuron 17, TmY17, (A.Nern, personal communication)']"
720575940646097006,['Retinula axon; R1-6']
720575940646105966,['Lobula Columnar 101_L23456-LC10.LT65.CB0146; LC101_L23456-LC10.LT65.CB0146']
720575940646131566,['Lamina monopolar 1; L1']
720575940646136686,['Lamina monopolar 4; L4']
720575940646185326,['Retinula axon; R1-6']
720575940646190446,['Retinula axon; R1-6']
720575940646191236,['T4c; FBbt_00003734']
720575940646200686,['Retinula axon; R1-6']
720575940646210926,['Lobula Plate intrinsic neuron 3-4; LPi3-4']
720575940646212996,"['labellar bitter gustatory receptor neuron (GRN)', 'Bitter Gustatory Receptor Neuron (GRN); See Engert et al., 2022; https://doi.org/10.7554/eLife.78110', 'gustatory receptor neuron/GRN?']"
720575940646225006,"['CA-LP', 'DH31-producing neurosecretory cell; CA-projecting PL neuron 1 (CA-LP1); lateral neurosecretory cell', 'aSP28, put_PDM31e']"
720575940646227566,['Pm4; Proximal medullary amacrine neuron 4; FBbt_00111282']
720575940646234676,"['(new type) Translobula-plate 6; Tlp6 (with flattened LOP arbors in layer 3 only, and small, sparse, arbors in the LO)', 'Translobula-plate 4; Tlp4']"
720575940646251886,"['Retinula axon 7; R7', 'Retinula axon; R7']"
720575940646255726,['Mi8; Medullary intrinsic neuron 8; FBbt_00003783']
720575940646280756,['TmY20; Transmedullary Y neuron 20']
720575940646283886,['Lamina monopolar 4; L4']
720575940646285876,"['Tm4a; Transmedullary neuron 4a; FBbt_00110075', 'Tm4; Transmedullary neuron 4; FBbt_00003792']"
720575940646292276,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940646311476,['L4']
720575940646331246,['(new type) Distal Medulla 102b_6; Dm102b_6']
720575940646341486,['AMMC-B1']
720575940646349166,['Retinula axon; R8']
720575940646385796,['DM6_ventral']
720575940646427246,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940646433076,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940646443316,"['descending_FW_109; Catmaid ID: 16324163', 'DNg']"
720575940646471476,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940646480436,"['Mi4; Medullary intrinsic neuron 4; FBbt_00003779', 'Medullary intrinsic neuron 4, Mi4, Mi4, FBbt_00003779 (Fischbach & Dittrich, 1989)']"
720575940646488686,['Dm10; Distal medullary amacrine neuron 10; FBbt_00110135']
720575940646500996,['Mi15; Medullary intrinsic neuron 15; FBbt_00111285']
720575940646505326,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940646518126,['Lamina monopolar 3; L3']
720575940646538116,['Mi2; Medullary intrinsic neuron 2; FBbt_00003777']
720575940646576436,"['AL local neuron, ALLN']"
720575940646594356,['T4d; FBbt_00003735']
720575940646596996,['Lobula Columnar neuron 15; LC15; Lcn15; FBbt_00111750']
720575940646605876,['Transmedullary Y 5a; TmY5a']
720575940646674996,['Tm2: Transmedullary neuron 2; FBbt_00003790']
720575940646682676,['LALv1']
720575940646682756,['near VPN1-like']
720575940646735156,['SMP384']
720575940646763316,['Tm9; Transmedullary neuron 9; FBbt_00003797']
720575940646831156,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940646845236,['T4c; FBbt_00003734']
720575940646866996,['T4a; FBbt_00003732']
720575940646877236,['T5d; FBbt_00003740']
720575940646896516,"['Transmedullary Y neuron 17, TmY17 (A. Nern naming system)']"
720575940646897796,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940646915636,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940646919476,['SLPal2_dorsal']
720575940646987396,['Tm2: Transmedullary neuron 2; FBbt_00003790']
720575940647006516,['mAL5']
720575940647010356,"['Buddy; See Sterne et al., 2021; https://doi.org/10.7554/eLife.71679; See https://splitgal4.janelia.org/cgi-bin/view_splitgal4_imagery.cgi?line=SS35279#']"
720575940647030836,['T2; FBbt_00003728']
720575940647033396,['Sensory']
720575940647111476,['T4a; FBbt_00003732']
720575940647122996,['Mi9; Medullary intrinsic neuron 9; FBbt_00003784']
720575940647123076,"['Y12', 'Y1']"
720575940647140916,['Tm4; Transmedullary neuron 4; FBbt_00003792']
720575940647149876,['T2a; FBbt_00003729']
720575940647181876,['Lamina monopolar 2; L2']
720575940647192196,"['(new type) Lobula Plate Intrinsic 104_1-2; Lpi104_1-2', 'Lobula plate intrinsic 1-2; Lpi1-2']"
720575940647203636,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940647242116,"['Kenyon_cell, KC alpha beta, KC ab']"
720575940647267716,['T3; FBbt_00003730']
720575940647270276,['T5a; FBbt_00003737']
720575940647272836,['SMPpv1']
720575940647289396,['T5b; FBbt_00003738']
720575940647295876,['Lamina monopolar 3; L3']
720575940647326516,['Lamina monopolar 4; L4']
720575940647331716,['Lamina monopolar 5; L5']
720575940647352196,['MeTu4d']
720575940647362436,['T4c; FBbt_00003734']
720575940647373876,['Transmedullary 5c; Tm5c']
720575940647380276,['tm21']
720575940647381556,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940647389236,['T4c; FBbt_00003734']
720575940647390596,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940647422596,['Lamina monopolar 3; L3']
720575940647437956,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940647444276,"['T5b; FBbt_00003738', 'T5c']"
720575940647449476,"['Dm3p', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940647453316,['Mi2; Medullary intrinsic neuron 2; FBbt_00003777']
720575940647514676,['T5d; FBbt_00003740']
720575940647521156,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940647522356,['Retinula axon; R8']
720575940647537716,"['Medulla Tangential Intrinsic 2; Mti2', '(new type) Distal Medulla 102a_6; Dm102a_6', 'Mti_unknown_24']"
720575940647539076,"['transmedullary neuron Tm9, FBbt_00003797 (Fischbach and Dittrich 1989)']"
720575940647548036,['Tm2: Transmedullary neuron 2; FBbt_00003790']
720575940647563316,"['(new type) Medulla Lobula Visual Projection Neuron100_M8-L6-Tubu03.Li108b_345a6.Tm105_M7-L6 MLVPN100_M8-L6-Tubu03.Li108b_345a6.Tm105_M7-L6', '(new type) Transmedullary 101a_M78-L5; Tm101a_M78-L5', 'MeLo_unknown_8']"
720575940647579956,['Transmedullary Y neuron 14; TmY14']
720575940647610756,['T5a; FBbt_00003737']
720575940647611956,['Retinula axon; R1-6']
720575940647620916,['Retinula axon; R1-6']
720575940647629956,['T2; FBbt_00003728']
720575940647635076,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940647640196,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940647649156,"['Lamina monopolar cell 3, L3, L3, FBbt_00003721 (Fischbach & Dittrich, 1989)']"
720575940647668356,['Tm5Y; Transmedullary neuron 5Y; FBbt_00003831']
720575940647669636,['TmY3; Transmedullary Y neuron 3; FBbt_00003820']
720575940647674676,['(new type) Lobula Medulla 101_L234-M89; LM101_L234-M89']
720575940647681156,['TmY11; Transmedullary Y neuron 11; FBbt_00003829']
720575940647683716,['Mi10; Medullary intrinsic neuron 10; FBbt_00003785']
720575940647684996,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940647710516,['T1']
720575940647714436,['Translobula-plate 1; Tlp1']
720575940647716916,['Transmedullary Y 11; TmY11']
720575940647723316,['Retinula axon; R1-6']
720575940647728516,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940647738676,['Retinula axon; R1-6']
720575940647750196,['Retinula axon 7; R7']
720575940647766836,['Retinula axon; R1-6']
720575940647793716,['Retinula axon; R7']
720575940647815556,"['Retinula axon 1-6; R1-6', 'Retinula axon; R']"
720575940647816836,"['Retinula axon 1-6; R1-6', 'Retinula axon; R']"
720575940647818116,['T4b; FBbt_00003733']
720575940647820676,['(new type) Lobula Plate Intrinsic 101_34-34; Lpi101_34-34']
720575940647828356,"['T5b', 'T5a; FBbt_00003737']"
720575940647834676,"['Lamina monopolar cell 3, L3, FBbt_00003721 (Fischbach & Dittrich, 1989), comment: dark neuron, soma and dendrites missing']"
720575940647842356,['Retinula axon; R8']
720575940647869236,['Retinula axon; R1-6']
720575940647883316,['(new type) Serpentine Proximal Medulla 101_78-78; SPm101_78-78']
720575940647887236,['L4 Lamina Monopolar']
720575940647890996,['Distal medulla 4; Dm4']
720575940647956276,['VLPd&p1_posterior']
720575940647957556,['Lamina monopolar 3; L3']
720575940647963956,['LHa3']
720575940648026756,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940648089476,['VPNp&v1_ventral']
720575940648103556,['Lamina monopolar 4; L4']
720575940648109956,['T4a; FBbt_00003732']
720575940648127876,['TmY4; Transmedullary Y neuron 4; FBbt_00003821']
720575940648141956,['Retinula axon 1-6; R1-6']
720575940648191876,['unclassified_IN_FW_126']
720575940648194436,['Retinula axon; R1-6']
720575940648211076,['TmY9; Transmedullary Y neuron 9; FBbt_00003827']
720575940648236676,['Retinula axon; R1-6']
720575940648243076,['Lamina monopolar 1; L1']
720575940648263556,"['(new type) Medulla Tangential Intrinsic 100_347; Mti100_347', 'Mti_unknown_21']"
720575940648287876,['Retinula axon 1-6; R1-6']
720575940648290436,['Transmedullary Y 5a; TmY5a']
720575940648324996,['Retinula axon; R1-6']
720575940648386436,['Retinula axon; R1-6']
720575940648412036,['Retinula axon; R7']
720575940648420996,['lobula columnar neuron LC10; (e.g. Otsuna']
720575940648429956,['Retinula axon; R1-6']
720575940648473476,['Retinula axon 7; R7']
720575940648476036,['Retinula axon; R7']
720575940648525956,['Dm15; Distal medullary amacrine neuron 15; FBbt_00111276']
720575940648552836,"['Transmedullary Y neuron 15, TmY15, [FBbt_00048246] (Takemura et al. 2017)']"
720575940648554116,"['(new type) Medulla Tangential 104_M7-PLP; Mt104_M7-PLP', '(new type) Mt 104_M7; Mt 104_M7']"
720575940648574596,['Dm8']
720575940648621956,['T4b; FBbt_00003733']
720575940648650116,"['Proximal medullary amacrine neuron 3, Pm3, Pm3, FBbt_00110066 (Nern et al., 2015)']"
720575940648652676,['SMPpv2']
720575940648661636,"['Lai, Lamina intrinsic neuron; FBbt_00003746', 'Lamina intrinsic; Lai']"
720575940648665476,['Mi10; Medullary intrinsic neuron 10; FBbt_00003785']
720575940648666756,"['transmedullary neuron Tm9, FBbt_00003797 (Fischbach and Dittrich 1989)']"
720575940648678276,['TmY10; Transmedullary Y neuron 10; FBbt_00003828']
720575940649911286,"['VLPl1', 'IVLP-VLP']"
720575940650333686,['DL2_ventral']
720575940650343926,['TuBu06']
720575940650420726,"['adult fan-shaped body horizontal delta neuron I; FB2, 3, 4, 5D5FB4, 5v; hDeltaI; hΔI; FBbt_00052285', 'DM3_CX']"
720575940650422006,['Transmedullary 25; Tm25']
720575940650455286,['LC10']
720575940650510326,['Transmedullary Y 5a; TmY5a']
720575940650550006,['Mi9; Medullary intrinsic neuron 9; FBbt_00003784']
720575940650793206,['Lobula Columnar neuron 13; LC13; Lcn13; FBbt_00100485']
720575940651192566,"['LC11 (e.g. Wu et al. eLife 2016, Klapoetke et al. Neuron 2022)']"
720575940651284726,"['adult fan-shaped body horizontal delta neuron M; FB2, 4D3FB5; hDeltaM; hΔM; FBbt_00052289', 'DM4_medial']"
720575940651360246,['JO-C']
720575940651421686,"['LPLC4, lobula plate-lobula columnar neuron 4, FBbt_00111765']"
720575940651558646,['DM6_medial']
720575940651616246,['Dm15; Distal medullary amacrine neuron 15; FBbt_00111276']
720575940651646966,['unclassified_IN_FW_27']
720575940651694326,['VLPp&l1_posterior']
720575940651885046,['Centrifugal 2; C2; FBbt_00003743']
720575940651933686,['gustatory receptor neuron/GRN?']
720575940651946486,"['(new type) Transmedullary 113_M68-L5; Tm113_M68-L5', '(new type) Transmedullary 108_M68-L5; Tm108_M68-L5']"
720575940651954166,"['Tm3; Transmedullary neuron 3; Fischbach, K.F., Dittrich, A.P.M. (1989)']"
720575940651975926,"['T2; FBbt_00003728', 'T2a; FBbt_00003729']"
720575940651986166,['LALv1']
720575940651997686,['Mi1; Medullary intrinsic neuron 1; FBbt_00003776']
720575940652050166,"['Dm3v', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940652185846,['Transmedullary 25; Tm25']
720575940652258806,['VLPl4_ventral']
720575940652371446,['T3; FBbt_00003730']
720575940652427766,['T2; FBbt_00003728']
720575940652482806,['T5c; FBbt_00003739']
720575940652504566,['Lamina monopolar 3; L3']
720575940652519926,"['Transmedullary neuron 20, Tm20, [FBbt_00003808] (Fischbach and Dittrich, 1989)']"
720575940652564726,['Dm3; Distal medullary amacrine neuron 3; Fbbt_00003770']
720575940652580086,['unclassified_IN_FW_507']
720575940652595446,['TmY20; Transmedullary Y neuron 20']
720575940652603126,['Lamina monopolar 3; L3']
720575940652632566,['Transmedullary Y 5a; TmY5a']
720575940652658166,['Mi4; Medullary intrinsic neuron 4; FBbt_00003779']
720575940652662006,['T5b; FBbt_00003738']
720575940652670966,['T2a; FBbt_00003729']
720575940652673526,['T4d; FBbt_00003735']
720575940652674806,['T2a; FBbt_00003729']
720575940652685046,['Transmedullary 5; Tm5']
720575940652714486,['T2; FBbt_00003728']
720575940652717046,['Tm3; Transmedullary neuron 3; FBbt_00003791']
720575940652723446,['Tm2; Transmedullary neuron 2; FBbt_00003790']
720575940652738806,['Lamina monopolar 5: L5']
720575940652749046,['Mi10; Medullary intrinsic neuron 10; FBbt_00003785']
720575940652822006,['Mi2; Medullary intrinsic neuron 2; FBbt_00003777']
720575940652846326,['Mti_unknown_1']
720575940652860406,"['Transmedullary 27Y; Tm27Y', 'Transmedullary Y 12; TmY12']"
720575940652902646,['Transmedullary 5a; Tm5a']
720575940652903926,['Transmedullary 5c; Tm5c']
720575940652951286,"['(new type) Medulla Tangential Intrinsic 123_37; Mti123_37', 'Mti_unknown_3']"
720575940652955126,['T4a; FBbt_00003732']
720575940653074166,"['DmDRA1', 'Mti_unknown_25']"
720575940653088246,['Tm1; Transmedullary neuron 1; FBbt_00003789']
720575940653093366,"['Dm3p', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940653135606,['Retinula axon 1-6; R1-6']
720575940653142006,['T4c; FBbt_00003734']
720575940653167606,['Mi14; Medullary intrinsic neuron 14; FBbt_00111284']
720575940653168886,['(new type) Medula Lobula 103_M89-L6; ML103_M89-L6']
720575940653172726,"['LPLC4, lobula plate-lobula columnar neuron 4, FBbt_00111765', 'LPLC4, Lobula Plate-Lobula Columnar neuron']"
720575940653182966,['Retinula axon; R1-6']
720575940653191926,['Retinula axon 8; R8']
720575940653203446,['Retinula axon; R1-6']
720575940653208566,['Retinula axon; R1-6']
720575940653241846,['T5c; FBbt_00003739']
720575940653252086,['Retinula axon; R1-6']
720575940653272566,['Lamina monopolar 3; L3']
720575940653287926,"['T1, T1']"
720575940653304566,['Retinula axon; R1-6']
720575940653326326,"['ER3w_ab', 'ER3w']"
720575940653342966,['L2 Lamina Monopolar']
720575940653357046,['TmY9; Transmedullary Y neuron 9; FBbt_00003827']
720575940653364726,['Retinula axon; R1-6']
720575940653401846,['Retinula axon; R7']
720575940653406966,['Centrifugal 2; C2']
720575940653412086,['(new type) Lobula Columnar 126__L56-CL031.SLP206.CL026.CL152.SMP284; LC126_L56-CL031.SLP206.CL026.CL152.SMP284']
720575940653415926,['Retinula axon; R7']
720575940653419766,['Retinula axon; R7']
720575940653436406,['Retinula axon; R7']
720575940653440246,['Retinula axon 1-6 R1-6']
720575940653446646,['Retinula axon; R1-6']
720575940653472246,['Retinula axon 1-6; R1-6']
720575940653474806,['Tm16; Transmedullary neuron 16; FBbt_00003804']
720575940653554166,['Dm15; Distal medullary amacrine neuron 15; FBbt_00111276']
720575940653583606,['Lobula Columnar neuron 22; LC22; Lcn22; FBbt_00111757']
720575940653622006,"['Mi10; Medullary intrinsic neuron 10; FBbt_00003785', 'Mi13; Medullary intrinsic neuron 13; FBbt_00111283']"
720575940653624566,['DM3_lateral']
720575940653625846,"['(new type) Heterolateral 104_M4568910-TmY3.Dm12.Dm10.PVLP011; H104_M4568910-TmY3.Dm12.Dm10.PVLP011', 'MeMe; I only identified it, have not actively checked proofreading']"
720575940598267657,['TmY15; Transmedullary Y neuron 15; FBbt_00048246']
720575940601049097,['Retinula axon; R1-6']
720575940601867017,['Transmedullary 5; Tm5']
720575940603491957,"['T4a; FBbt_00003732', 'T5a']"
720575940603498357,"['T4d; FBbt_00003735', 'T4']"
720575940603568757,"['T4a; FBbt_00003732', 'T4']"
720575940603707657,['T2; FBbt_00003728']
720575940603768497,['very short AN']
720575940603844017,['DM2_dorsal']
720575940603919537,['ER1']
720575940604105137,['T5b; FBbt_00003738']
720575940604213937,['Lamina monopolar 4; L4']
720575940604324017,['Lobula Columnar neuron 6; LC6; Lcn6; FBbt_00003876']
720575940604495537,['T5d; FBbt_00003740']
720575940604618417,['T5a; FBbt_00003737']
720575940604637617,['TmY4; Transmedullary Y neuron 4; FBbt_00003821']
720575940604738737,['T4d; FBbt_00003735']
720575940604753437,['JO-CL_2; Catmaid ID: 10856798']
720575940604805297,"['Dm3p', 'Dm3; Distal medullary amacrine neuron 3; FBbt_00003770']"
720575940604843697,['Mi9; Medullary intrinsic neuron 9; FBbt_00003784']
720575940604870577,['DM5_dorsal']
720575940604876977,"['ORN_DM3; Or47a; FBbt_00067054', 'antennal lobe olfactory and thermo/hygrosensory receptor neuron (ALRN)']"
720575940604932017,['Lobula Columnar neuron 22; LC22; Lcn22; FBbt_00111757']
